canonical_path,duplicate_path,bytes,sha256,evidence,scope,canonical_mtime_ns,canonical_dev,canonical_ino,duplicate_mtime_ns,duplicate_dev,duplicate_ino
legacy_asr:AliMeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8009_M8019_MS810.wav,alimeeting_far_raw:Eval_Ali_far/audio_dir/R8009_M8019_MS810.wav,505325136,67e7c91769b289bfcc6f0d4da5992934218f4f9b70e6178a92f0cae0309b8b11,fresh_sha256_both_files,alimeeting_source,1639226993000000000,184,796759366,1639226993000000000,184,727174573
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0004_M0012_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0004_M0012_MS005.wav,504233808,eace391c7494ded0d585d661c76e3061aeee1ed09f3978962f42c91b61ac784d,fresh_sha256_both_files,alimeeting_source,1639227814000000000,184,796759402,1639227814000000000,184,324799959
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1945_MS101.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1945_MS101.wav,504159264,9563092256c45d1c137c4cdb4283aad7851c413bb1af8ffad7df7b73e2fac3dc,fresh_sha256_both_files,alimeeting_source,1639230326000000000,184,796759521,1639230326000000000,184,325589405
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1021_M4012_MS104.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1021_M4012_MS104.wav,504046544,9ca1d4acaa7d156c1113858d7828f6306ac7269ce300f24b95dff9d4c53c5b01,fresh_sha256_both_files,alimeeting_source,1639231386000000000,184,796825121,1639231386000000000,184,325655044
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0004_M0022_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0004_M0022_MS002.wav,503692880,156911a3f9e5de2f89f8852eafd04b84ea75174e0ede225dff74a4710df0ace1,fresh_sha256_both_files,alimeeting_source,1639227864000000000,184,796759405,1639227864000000000,184,324799963
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0008_M0073_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0008_M0073_MS002.wav,502596944,91e73588d7a2dcd31903fa96ee07b664af7294394a828a9bbb88cb1e80e0b708,fresh_sha256_both_files,alimeeting_source,1639228293000000000,184,796759428,1639228293000000000,184,325063083
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0102_MS004.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0102_MS004.wav,501506640,71dec04772f1e07864f5ee46d83eafb31ead6833e879d4773587599fc28388b1,fresh_sha256_both_files,alimeeting_source,1639228749000000000,184,796759452,1639228749000000000,184,325063111
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0097_MS004.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0097_MS004.wav,500852560,d77c3a85dfd7d0d21e9c6966daf628cc1f99e76f026524c10aa27f94d62a8769,fresh_sha256_both_files,alimeeting_source,1639228658000000000,184,796759447,1639228658000000000,184,325063106
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1021_M1959_MS115.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1021_M1959_MS115.wav,500802432,12c5ee5b5ae36d83e9e65a12f8d2893c837e978dd5b9a188abedb432af4f392f,fresh_sha256_both_files,alimeeting_source,1639229967000000000,184,796825118,1639229967000000000,184,325655041
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0112_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0112_MS003.wav,500622160,969994670122a419b4d2a696e1bbf575448b1df75547856bf82a6ccb045dffc5,fresh_sha256_both_files,alimeeting_source,1639228891000000000,184,796759460,1639228891000000000,184,325063121
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4041_MS108.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4041_MS108.wav,499971024,f78c135ac3643296756904fe6754ba081d87fa890d6f7d6e124ac9b52180e986,fresh_sha256_both_files,alimeeting_source,1639231086000000000,184,796825098,1639231086000000000,184,325589478
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4030_MS107.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4030_MS107.wav,499673696,257004dd8c7b9dbb5f1a38dd7fe6bdb7c2c9f52fdfee5ba58c96aecccd88a239,fresh_sha256_both_files,alimeeting_source,1639230992000000000,184,796825093,1639230992000000000,184,325589472
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0191_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0191_MS005.wav,498720080,cf09a71f336fe83d2f7d2773dffee36fc9757c37008a00b10c03a3103ccf2ebe,fresh_sha256_both_files,alimeeting_source,1639229815000000000,184,796759516,1639229815000000000,184,325589399
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0121_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0121_MS005.wav,498290768,c6119200e4335e51ab03e424f08e5731469ff6421ecf2c2a8d52fb356b8cae11,fresh_sha256_both_files,alimeeting_source,1639229012000000000,184,796759467,1639229012000000000,184,325063134
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1963_MS108.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1963_MS108.wav,497825008,b478ddd417825d8eb64b81ffef462a39cffa5d00ee60dea4f132049b3d317e34,fresh_sha256_both_files,alimeeting_source,1639230486000000000,184,796759530,1639230486000000000,184,325589416
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0107_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0107_MS003.wav,497546320,e8f2fb4ba20528ceaec1160bb27188cda8fc1c359cbab937550d334bb89f44b7,fresh_sha256_both_files,alimeeting_source,1639228803000000000,184,796759455,1639228803000000000,184,325063115
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0008_M0071_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0008_M0071_MS002.wav,497461328,b264a80aaf1deaa258c973ad4d3f33580dd6f7f946662dd432fd992684fd9dad,fresh_sha256_both_files,alimeeting_source,1639228256000000000,184,796759426,1639228256000000000,184,325063081
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0109_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0109_MS003.wav,495833680,1b5bc5b712fcdac84e5f26060bd82db066e3f789ba9d2b4f6ab8ed11c9da71b0,fresh_sha256_both_files,alimeeting_source,1639228838000000000,184,796759457,1639228838000000000,184,325063117
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0004_M0017_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0004_M0017_MS005.wav,495565392,dc47be59ea97c6bbe3f9f4b2f38d43c0beaab100b5b54285e630b6f1d64b21ec,fresh_sha256_both_files,alimeeting_source,1639227831000000000,184,796759403,1639227831000000000,184,324799960
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2105_M3175_MS211.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2105_M3175_MS211.wav,495517984,6b3639d10cd50b869073088dd420e48c831263aecddcd561a16ca3534488a16d,fresh_sha256_both_files,alimeeting_source,1639230085000000000,184,796825133,1639230085000000000,184,325655066
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0162_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0162_MS006.wav,495477472,7d27a93a8136c17ca2b70cc0b78d0e85f0e2579d86711f9847d901bcb031f82a,fresh_sha256_both_files,alimeeting_source,1639229516000000000,184,796759498,1639229516000000000,184,325589378
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0168_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0168_MS006.wav,495024720,7e19e2cbc121492220d14d2ef4b0d81cca4b76885dae7aa8b06c5deb46f131e5,fresh_sha256_both_files,alimeeting_source,1639229585000000000,184,796759502,1639229585000000000,184,325589383
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0193_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0193_MS005.wav,493658960,4310901bd4e0cc782417f51ed472d56b7b024d92e73a5fac78da1fcb7c3d8552,fresh_sha256_both_files,alimeeting_source,1639229850000000000,184,796759518,1639229850000000000,184,325589402
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2105_M3164_MS211.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2105_M3164_MS211.wav,493310416,bf12ffe8e8844f00bd5c551960fa58043b84476fda18e34dfca4a40b7f8c9c59,fresh_sha256_both_files,alimeeting_source,1639230065000000000,184,796825132,1639230065000000000,184,325655063
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0152_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0152_MS002.wav,493192528,6d7709bfd45aeabbfae1bc9c658f44aadc18056e051cf13974be8b28e0b5f8e6,fresh_sha256_both_files,alimeeting_source,1639229414000000000,184,796759492,1639229414000000000,184,325589372
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1956_MS108.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1956_MS108.wav,493164592,0c87c33c4c6479bf8ecbee5bb71e3855fc0a4539533044bb9b36e6fd8a002249,fresh_sha256_both_files,alimeeting_source,1639230452000000000,184,796759528,1639230452000000000,184,325589414
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0111_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0111_MS003.wav,492711760,d4b280fd2093ad3ee1db1c80618d39937f0fa2e85660753d06c5dcf5437a3d76,fresh_sha256_both_files,alimeeting_source,1639228872000000000,184,796759459,1639228872000000000,184,325063120
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0183_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0183_MS005.wav,492457040,fd6c09e02a5c86a6eb40092d7deb59f8797979db14f43262d0908c51e3d61660,fresh_sha256_both_files,alimeeting_source,1639229726000000000,184,796759511,1639229726000000000,184,325589392
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4015_MS108.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4015_MS108.wav,491086128,266d278caf31eaa476c0d878c7fcc9089a45c04f4f929481d821758decc5405c,fresh_sha256_both_files,alimeeting_source,1639230877000000000,184,796759551,1639230877000000000,184,325589440
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0108_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0108_MS003.wav,491070800,61cfdef5ccc83e873111348b2dd9143bcfb9cfb320fe02727cbc4a0729d78f54,fresh_sha256_both_files,alimeeting_source,1639228820000000000,184,796759456,1639228820000000000,184,325063116
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4031_MS108.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4031_MS108.wav,490565296,23168752f8e15f646c16a1f2238048245d8d9debc1b93ee4e5edd884eff76d25,fresh_sha256_both_files,alimeeting_source,1639231010000000000,184,796825094,1639231010000000000,184,325589473
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0008_M0075_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0008_M0075_MS002.wav,490269520,803cff407130543671fde3f463f34d96ec7af9bdfe024753507946559be914f6,fresh_sha256_both_files,alimeeting_source,1639228329000000000,184,796759430,1639228329000000000,184,325063085
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0118_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0118_MS005.wav,489451600,0470b7a719f9a24c4e7fba9e4350d7fc22b2a9c5baa1dde8253b5c31ea22cb2c,fresh_sha256_both_files,alimeeting_source,1639228959000000000,184,796759464,1639228959000000000,184,325063126
legacy_asr:AliMeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8009_M8020_MS810.wav,alimeeting_far_raw:Eval_Ali_far/audio_dir/R8009_M8020_MS810.wav,489073632,51190a947a182294b103e37ab4a29ee6adeb3fb1ee94572769da82a96f7ce952,fresh_sha256_both_files,alimeeting_source,1639227010000000000,184,796759347,1639227010000000000,184,727174574
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4055_MS103.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4055_MS103.wav,489022176,69907eab28810dfa3aef0428537d1a4c6fefb84b163002784e40164929b20640,fresh_sha256_both_files,alimeeting_source,1639231177000000000,184,796825102,1639231177000000000,184,325589485
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2108_M3223_MS207.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2108_M3223_MS207.wav,489009712,f0addbceee6964d4f4fec8700777e03b512cfdb33079e205c6bb37526b205dad,fresh_sha256_both_files,alimeeting_source,1639230207000000000,184,796825140,1639230207000000000,184,325655073
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0153_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0153_MS002.wav,487775056,0313e786698895f60d30dfc69ca7977e03137cc35714fb0b03c4ee04508dacd6,fresh_sha256_both_files,alimeeting_source,1639229431000000000,184,796759493,1639229431000000000,184,325589373
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0166_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0166_MS006.wav,487672656,1a7fcb4f3f532902a02e27617d80a180154c7893cde41337c71c36858702d709,fresh_sha256_both_files,alimeeting_source,1639229550000000000,184,796759500,1639229550000000000,184,325589380
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0178_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0178_MS005.wav,487380560,fdfba181424daed0cee92042f9aec6489f9c859d9a6a2119adfe821cc713fa09,fresh_sha256_both_files,alimeeting_source,1639229698000000000,184,796759509,1639229698000000000,184,325589390
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0092_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0092_MS002.wav,486478160,e399028642c1a65b52d2e40193c23e655d348150c2818914a2850dee09bc27f3,fresh_sha256_both_files,alimeeting_source,1639228605000000000,184,796759444,1639228605000000000,184,325063103
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0147_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0147_MS002.wav,486288720,bc413d24ae760405f2c7ff343f52e68d4bbc16f6a5c6b2f2fd316dc475e120ed,fresh_sha256_both_files,alimeeting_source,1639229330000000000,184,796759487,1639229330000000000,184,325063164
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0148_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0148_MS002.wav,485551952,b747ad98f54e5e05fb4132290b8cc5a929b3335105e7d95eac502c58bcae7688,fresh_sha256_both_files,alimeeting_source,1639229347000000000,184,796759488,1639229347000000000,184,325063166
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0171_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0171_MS006.wav,485342800,fc731f17887d9e0cc7e34340b7802cc7d691157a97329ebadc44b9fb3894fc18,fresh_sha256_both_files,alimeeting_source,1639229637000000000,184,796759505,1639229637000000000,184,325589386
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4070_MS109.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4070_MS109.wav,485288864,5bb51b5377c65f09d72b8a3fab31a11a222053eee5a27b0912177155b5183ab4,fresh_sha256_both_files,alimeeting_source,1639231267000000000,184,796825107,1639231267000000000,184,325589490
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0151_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0151_MS002.wav,485263952,20c79ce70f89e414b3937bdb5f2817a7183b1274827291c0abe173a6c3f28ee8,fresh_sha256_both_files,alimeeting_source,1639229397000000000,184,796759491,1639229397000000000,184,325128735
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1965_MS103.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1965_MS103.wav,484731568,c4e394c1b7f5deff009e78132849412672d8a6826f567231b150bee8ed3506c9,fresh_sha256_both_files,alimeeting_source,1639230503000000000,184,796759531,1639230503000000000,184,325589417
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1975_MS107.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1975_MS107.wav,484224688,f156079c8a056bc7f13ade10345c56d9e5414ced0ed91a94b91ff5b97ebea18f,fresh_sha256_both_files,alimeeting_source,1639230592000000000,184,796759536,1639230592000000000,184,325589422
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0184_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0184_MS005.wav,483590480,9af6701fec9c76267de569990b643e10d731f6ee08339a35119d1801d7b56448,fresh_sha256_both_files,alimeeting_source,1639229743000000000,184,796759512,1639229743000000000,184,325589393
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0008_M0074_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0008_M0074_MS002.wav,482722128,1f9b3a7efa147e2fb56dfff0803a84f44589b6c934b3f078f4b68b5a0bf5bc1e,fresh_sha256_both_files,alimeeting_source,1639228311000000000,184,796759429,1639228311000000000,184,325063084
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0163_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0163_MS006.wav,482516816,99da2df096ec9a6c3552870d1e74ac6d5da2e27a2eba6cab8c18b14042734fbe,fresh_sha256_both_files,alimeeting_source,1639229533000000000,184,796759499,1639229533000000000,184,325589379
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0122_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0122_MS005.wav,482362448,9d3f09f45a90371bc554eee790e88184146f8854dd7eecbb472b47d584e42ac4,fresh_sha256_both_files,alimeeting_source,1639229029000000000,184,796759468,1639229029000000000,184,325063135
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2108_M3199_MS206.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2108_M3199_MS206.wav,482251856,d757332618df7c64937917d39517fb58d6ac330ef117af63945a6d629c8b107e,fresh_sha256_both_files,alimeeting_source,1639230139000000000,184,796825136,1639230139000000000,184,325655069
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0192_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0192_MS005.wav,481895760,00670a2e6ed498e0c054d8e037685d5f5f10762825fd9aa187b987d9bb529e40,fresh_sha256_both_files,alimeeting_source,1639229832000000000,184,796759517,1639229832000000000,184,325589401
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1021_M4025_MS115.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1021_M4025_MS115.wav,480119920,3ffd123b1b2ae08cca5f4ce9aba18cabceaec8732892de1c0e13e0be64ae5136,fresh_sha256_both_files,alimeeting_source,1639230002000000000,184,796825122,1639230002000000000,184,325655046
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1972_MS107.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1972_MS107.wav,479880736,5b46dabec4c44bd2faf5358fd20e8599c94e2dbe8610f2b62ab62a1c83bf2176,fresh_sha256_both_files,alimeeting_source,1639230575000000000,184,796759535,1639230575000000000,184,325589421
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0004_M0028_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0004_M0028_MS006.wav,479687872,8f7b79bd28bea3cd63c02ac18edc5956b456a52122500278a52cb2e08ee62f73,fresh_sha256_both_files,alimeeting_source,1639227919000000000,184,796759408,1639227919000000000,184,324799966
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0142_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0142_MS003.wav,479606864,ce7526c63d60f5730b357767896a49492836afef6d62dea2925e68228568626e,fresh_sha256_both_files,alimeeting_source,1639229245000000000,184,796759482,1639229245000000000,184,325063157
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1929_MS110.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1929_MS110.wav,479551776,ebabdd6366ca3d181ecea970219b71089c4d28580b7c42ab5814ef9f2c964a84,fresh_sha256_both_files,alimeeting_source,1639230307000000000,184,796759520,1639230307000000000,184,325589404
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0149_MS002.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0149_MS002.wav,479343184,59adcbe1af04ae4120181fee7433caf2aec8c191e5e59eb158a6181f994fa9c5,fresh_sha256_both_files,alimeeting_source,1639229365000000000,184,796759489,1639229365000000000,184,325128710
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0130_MS003.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0130_MS003.wav,479339088,13a68d12e5468e78ded039151747d0e782a1a3ea1f81258d8362a8335b47f9ad,fresh_sha256_both_files,alimeeting_source,1639229130000000000,184,796759474,1639229130000000000,184,325063147
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4071_MS109.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4071_MS109.wav,479294400,a59e3ad789d31e3f8e9c2ca904f8204095d3da5cfbd76de8e833664a2e8bde2b,fresh_sha256_both_files,alimeeting_source,1639231285000000000,184,796825108,1639231285000000000,184,325589494
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M4004_MS107.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M4004_MS107.wav,478484928,ebc028e313d61d0cb02aceedb6912391094bbb0b009f85c7bb66ad2de19e6fd5,fresh_sha256_both_files,alimeeting_source,1639230785000000000,184,796759546,1639230785000000000,184,325589434
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2108_M3225_MS207.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2108_M3225_MS207.wav,478189824,a8e98116c0e6997b2f88a24b7861e6f3de73cf2f7589b658bffa569221278154,fresh_sha256_both_files,alimeeting_source,1639230224000000000,184,796825141,1639230224000000000,184,325655074
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1953_MS107.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1953_MS107.wav,477757280,aaa63a7cd8c5cd5d90bcae7ca3f9f311b4b09977ea23bbf036bba4a83663d314,fresh_sha256_both_files,alimeeting_source,1639230415000000000,184,796759526,1639230415000000000,184,325589412
legacy_asr:AliMeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8007_M8011_MS806.wav,alimeeting_far_raw:Eval_Ali_far/audio_dir/R8007_M8011_MS806.wav,476555856,c2140f541e74c3ab5556de158a53cb70d165cee3b58762ad653855a8d18ad857,fresh_sha256_both_files,alimeeting_source,1639226941000000000,184,796759374,1639226941000000000,184,727174570
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1967_MS103.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1967_MS103.wav,476229936,ade064f8c6082a171a7266cb6d2dc9cfddc8c61593571a5ad9c40a5171c7e5e4,fresh_sha256_both_files,alimeeting_source,1639230520000000000,184,796759532,1639230520000000000,184,325589418
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0167_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0167_MS006.wav,476048720,cbd3a8626a9637825e9ff2cc2dd74749164f26aa57a2dc8604cc70ccf9131242,fresh_sha256_both_files,alimeeting_source,1639229567000000000,184,796759501,1639229567000000000,184,325589381
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0014_M0080_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0014_M0080_MS006.wav,476030800,64022f523c6f88fd58a2f27c12b17f21592591173f3d31dcad553a5d832ca362,fresh_sha256_both_files,alimeeting_source,1639228419000000000,184,796759435,1639228419000000000,184,325063089
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0126_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0126_MS005.wav,475247632,f8f467a76e156345321f478346a10d00c23680f09ab6f61f77adc93f3fe127ba,fresh_sha256_both_files,alimeeting_source,1639229096000000000,184,796759472,1639229096000000000,184,325063145
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0116_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0116_MS005.wav,475222608,de24334cd573c0718dd3e8300a4b0aede24dc785cae85eefb66f76ccb85eae6b,fresh_sha256_both_files,alimeeting_source,1639228925000000000,184,796759462,1639228925000000000,184,325063124
legacy_asr:AliMeeting/Eval_Ali/Eval_Ali_far/audio_dir/R8007_M8010_MS803.wav,alimeeting_far_raw:Eval_Ali_far/audio_dir/R8007_M8010_MS803.wav,475218496,d92169f2c90dde2482ec6f794588a597870f2dff51a1f123e92bcf052a7ca9b2,fresh_sha256_both_files,alimeeting_source,1639226924000000000,184,796759383,1639226924000000000,184,727174569
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1019_M1969_MS103.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1019_M1969_MS103.wav,474760016,3e6d1ae369bfac2a69072cf99b15ce529272a66e7fe7a6e028393db4b51c4337,fresh_sha256_both_files,alimeeting_source,1639230537000000000,184,796759533,1639230537000000000,184,325589419
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0172_MS006.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0172_MS006.wav,474460240,245ebad4d090801dd4b16d5a23b78fffb98e9c0b5cb811c34b72365e05802e5e,fresh_sha256_both_files,alimeeting_source,1639229654000000000,184,796759506,1639229654000000000,184,325589387
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0015_M0115_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0015_M0115_MS005.wav,473532240,7a3e7340d1813aaaa71265e63d80556803a6dd559a112ff0a97d8c217fba8143,fresh_sha256_both_files,alimeeting_source,1639228908000000000,184,796759461,1639228908000000000,184,325063122
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R2105_M3318_MS211.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R2105_M3318_MS211.wav,473458288,a5a7156a4b3c33d71493fc7672f675e50bcf65a4ee9ba3cd8c95293eb1d88d01,fresh_sha256_both_files,alimeeting_source,1639230103000000000,184,796825134,1639230103000000000,184,325655067
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R1021_M1933_MS104.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R1021_M1933_MS104.wav,473363792,cd29caa69c100adf2e9e26a162e9cccfa4778445ed84b2a5035c48a01228e53b,fresh_sha256_both_files,alimeeting_source,1639231351000000000,184,796825111,1639231351000000000,184,325589497
legacy_asr:AliMeeting/Train_Ali_far/audio_dir/R0020_M0186_MS005.wav,alimeeting_far_raw:Train_Ali_far/audio_dir/R0020_M0186_MS005.wav,473239120,6e7b3d9e9a5090e047efa4eaaa84924a88edf44dcc4b371e7b71d7fe4e3af0de,fresh_sha256_both_files,alimeeting_source,1639229777000000000,184,796759514,1639229777000000000,184,325589396
